what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436335647552
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436335648919
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436335649720
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436335650503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436335653170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436335656139
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436335656149
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436335658175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436335659554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436336991597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436336992161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436382027925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436382029097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436389914358
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1436389914395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436389914868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436389918226
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436389918240
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1436389920956
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1436389927991
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389934502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1436389943582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436389952086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436389952270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1436389957241
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389962876
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389962918
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1436389967106
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389967335
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389967378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436389969891
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389970724
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436389973140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436389974974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436389976171
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1436389978183
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436389979053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436389981421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390020352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390022782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390044375
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436390059204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390061110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390145407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436390147909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390157853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390331382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390332876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436390344981
