what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436295849207
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.navigate.openResource",1436295849211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295853054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295854551
started,bundle,org.eclipse.rse.services,3.2.100.v201102281950,"org.eclipse.rse.services",1436295857240
started,bundle,org.eclipse.rse.core,3.2.0.v201105311250,"org.eclipse.rse.core",1436295857275
started,bundle,org.eclipse.rse.ui,3.2.0.v201105311250,"org.eclipse.rse.ui",1436295857468
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.100.v201105021534,"org.eclipse.rse.subsystems.files.core",1436295857469
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1436295857469
started,bundle,org.eclipse.rse.files.ui,3.2.0.v201105021534,"org.eclipse.rse.files.ui",1436295857479
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1436295857627
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1436295857638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295857667
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.200.v201105311250,"org.eclipse.rse.subsystems.shells.core",1436295857708
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1436295857709
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1436295863873
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1436295863887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295863980
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openSearchDialog",1436295863998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295864389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295864563
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436295865765
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436295865818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436295876309
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436295877782
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1436295878677
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436295879272
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1436295879274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295924869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295933623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436295941358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296064703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1436296083059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436296087938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1436296091581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436296092834
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1436296099057
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436296099867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296102180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296120099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296122003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296175297
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436296190690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296192300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296211109
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436296211119
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436296212160
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1436296214353
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436296214361
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436296217271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1436296219846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436296222403
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296231755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296245157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296249043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436296250613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436296262236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436296264109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436296267468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436296268790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436296269513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297124709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297124727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297124823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297284628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297287011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297410627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297415634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297487811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436297495234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436298957176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436298959879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302818982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302822722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302854066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1436302860907
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436302863345
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1436302874086
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1436302874160
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436302877348
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436302883701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436302890512
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436302893931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302895417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302895637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302908261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302915455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302917191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436302921152
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436302921193
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436302921247
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.navigate.openResource",1436302921251
